time,r2,r4,a2
0.522,0.4772771,0.4812384,0.2675656
0.523,0.4774091,0.4820318,0.268953
0.524,0.4775394,0.482823,0.2703422
0.525,0.4776678,0.4836114,0.2717328
0.526,0.4777945,0.4843975,0.2731246
0.527,0.4779192,0.4851809,0.274518
0.528,0.4780424,0.4859622,0.2759124
0.529,0.4781639,0.4867409,0.2773078
0.53,0.4782836,0.4875171,0.2787046
0.531,0.4784017,0.488291,0.2801018
0.532,0.4785183,0.4890629,0.281501
0.533,0.4786332,0.4898324,0.2829008
0.534,0.4787467,0.4905996,0.2843012
0.535,0.4788585,0.4913644,0.2857027
0.536,0.478969,0.4921273,0.2871051
0.537,0.479078,0.4928879,0.2885079
0.538,0.4791855,0.4936466,0.2899119
0.539,0.4792916,0.4944029,0.2913163
0.54,0.4793965,0.4951574,0.2927211
0.541,0.4794999,0.4959097,0.2941269
0.542,0.4796021,0.4966603,0.2955335
0.543,0.4797029,0.4974088,0.2969406
0.544,0.4798024,0.4981552,0.298348
0.545,0.4799008,0.4989001,0.2997565
0.546,0.4799978,0.4996426,0.3011648
0.547,0.4800936,0.5003835,0.3025742
0.548,0.4801883,0.5011225,0.3039833
0.549,0.4802818,0.50186,0.3053939
0.55,0.4803741,0.5025953,0.3068042
0.551,0.4804653,0.503329,0.3082153
0.552,0.4805554,0.5040608,0.3096259
0.553,0.4806443,0.5047908,0.3110375
0.554,0.4807323,0.5055193,0.3124489
0.555,0.4808192,0.5062459,0.3138602
0.556,0.4809051,0.5069709,0.3152721
0.557,0.4809899,0.5076938,0.3166831
0.558,0.4810738,0.5084154,0.3180945
0.559,0.4811568,0.5091353,0.3195055
0.56,0.4812388,0.5098531,0.3209158
0.561,0.4813199,0.5105695,0.3223258
0.562,0.4814001,0.5112839,0.323735
0.563,0.4814794,0.511997,0.3251444
0.564,0.481558,0.5127083,0.3265524
0.565,0.4816357,0.5134181,0.3279602
0.566,0.4817126,0.5141262,0.329367
0.567,0.4817889,0.514833,0.3307732
0.568,0.4818643,0.515538,0.3321782
0.569,0.4819392,0.5162421,0.3335836
0.57,0.4820133,0.5169445,0.3349874
0.571,0.4820867,0.5176454,0.3363902
0.572,0.4821596,0.5183456,0.3377934
0.573,0.4822318,0.519044,0.3391948
0.574,0.4823034,0.5197415,0.3405963
0.575,0.4823745,0.5204377,0.3419965
0.576,0.482445,0.521133,0.3433966
0.577,0.4825151,0.5218275,0.3447956
0.578,0.4825847,0.5225206,0.3461937
0.579,0.4826538,0.523213,0.3475917
0.58,0.4827224,0.5239041,0.3489883
0.581,0.4827905,0.5245944,0.3503845
0.582,0.4828583,0.5252837,0.3517795
0.583,0.4829255,0.5259721,0.3531741
0.584,0.4829923,0.5266593,0.3545671
0.585,0.4830588,0.5273458,0.3559592
0.586,0.4831249,0.5280311,0.3573502
0.587,0.4831906,0.5287156,0.3587401
0.588,0.4832559,0.529399,0.3601287
0.589,0.4833209,0.5300814,0.361516
0.59,0.4833855,0.5307628,0.3629016
0.591,0.4834498,0.5314431,0.3642855
0.592,0.4835138,0.5321226,0.3656684
0.593,0.4835775,0.532801,0.3670493
0.594,0.4836408,0.5334783,0.3684283
0.595,0.4837039,0.5341547,0.3698062
0.596,0.4837668,0.5348303,0.3711821
0.597,0.4838294,0.5355048,0.3725562
0.598,0.4838918,0.5361786,0.3739285
0.599,0.483954,0.5368513,0.3752989
0.6,0.484016,0.5375233,0.3766678
0.601,0.4840778,0.5381947,0.3780352
0.602,0.4841396,0.5388653,0.3794003
0.603,0.4842012,0.5395354,0.380764
0.604,0.4842627,0.5402044,0.382125
0.605,0.484324,0.5408729,0.3834853
0.606,0.4843854,0.5415408,0.3848426
0.607,0.4844466,0.5422079,0.3861981
0.608,0.4845078,0.5428747,0.3875522
0.609,0.4845688,0.5435403,0.3889035
0.61,0.4846299,0.5442059,0.3902538
0.611,0.4846909,0.5448704,0.3916008
0.612,0.4847519,0.5455343,0.3929457
0.613,0.4848129,0.5461974,0.3942884
0.614,0.4848739,0.54686,0.3956283
0.615,0.4849349,0.5475217,0.3969658
0.616,0.4849959,0.5481827,0.3983005
0.617,0.4850568,0.548843,0.3996328
0.618,0.4851179,0.5495026,0.400962
0.619,0.485179,0.5501614,0.4022883
0.62,0.4852402,0.5508196,0.4036118
0.621,0.4853016,0.5514774,0.404933
0.622,0.4853629,0.552134,0.4062499
0.623,0.4854246,0.5527907,0.4075647
0.624,0.4854863,0.5534465,0.4088766
0.625,0.4855482,0.5541018,0.4101849
0.626,0.4856104,0.5547571,0.4114909
0.627,0.4856728,0.5554116,0.4127935
0.628,0.4857354,0.5560659,0.4140932
0.629,0.4857982,0.5567198,0.4153899
0.63,0.4858614,0.5573737,0.4166839
0.631,0.4859247,0.5580271,0.4179748
0.632,0.4859885,0.5586805,0.4192627
0.633,0.4860526,0.5593341,0.4205484
